date,press,category,headline,url,text
2019/07/31,세계일보,"정치,국제","또 청구서 들고 올까… 마크 에스퍼 신임 美 국방장관, 8월 9일 방한",http://www.segye.com/content/html/2019/07/31/20190731506964.html,"미 국방부, 한국 RQ-3 군수지원 계약 승인마크 에스퍼 신임 미국 국방장관이 8월에 한국을 방문한다고 미 국방부가 30일(현지시간) 밝혔다. 한·미간 주한미군 방위비 분담금 특별협정(SMA) 협상이 임박한 상황에서 에스퍼 장관이 방한시 분담금 대폭 증액을 요구할 수 있다는 관측이 나온다. 미 국방부는 이날 보도자료를 내고 “에스퍼 장관이 8월 2일 하와이와 호주, 뉴질랜드, 일본, 몽골, 한국 방문길에 나선다”고 전했다. 우리 국방부는 에스퍼 장관이 9일 방한한다고 확인했다. 미 국방부는 “에스퍼 장관은 순방을 통해 주요 지도자들을 만나 방위관계를 재확인하고 고위 당국자들과 양자·다자회의를 할 것”이라고 설명했다. 방한 기간에 문재인 대통령을 예방하고, 정경두 국방장관을 만나 양자회담을 할 것으로 보인다. 대북 대응 및 한·미·일 3국 간 협력과 관련한 안보 현안, 중동 호르무즈 해협 호위연합체 구성과 관련한 논의 등이 국방장관 회담 테이블에 오를 것으로 전망된다. 특히 에스퍼 장관이 방위비 분담금에 대한 미국의 증액 요구 수준을 구체적으로 밝힐 가능성이 있어 주목된다. 앞서 존 볼턴 미 백악관 국가안보보좌관은 지난주 방한 기간에 외교·안보 당국자들을 만나 방위비 분담금 인상에 대한 도널드 트럼프 대통령의 의지를 강조한 것으로 전해졌다. 에스퍼 장관도 지난 16일 인준 청문회에서 “트럼프 대통령은 부유한 동맹들이 자국 내 미군 주둔과 자국 방어에 더 기여하기를 기대한다고 일관되게 언급해왔다”며 “우리의 동맹들과 파트너들이 공동의 안보에 좀더 공평하게 기여하도록 압박을 계속할 것”이라고 밝혔다. 현재 한·미 방위비 분담금 합의 유효기간은 연말까지인 1년으로, 미국이 올해 분담금 액수 1조389억원의 6배 규모인 50억달러(한화 약 5조9000억원)를 요구할 것이라는 보도도 나왔다. 에스퍼 장관의 외국 방문은 지난 23일 임명 이후 처음이다. 미 국방부 산하 국방안보협력국(DSCA)은 이날 한국에 미 무인정찰기 RQ-4 글로벌 호크 원격조정 항공기(RPS) 관련 ‘계약자 군수 지원’(CLS) 을 9억5000만달러(약 1조 1220억원) 규모로 판매하는 계획을 국무부가 승인했다고 밝혔다. DSCA는 이날 보도자료를 통해 이같이 밝히고 “한국이 프로그램 운영, 조종사 훈련, 부품, 작전 비행 지원, 프로그램 분석 등 CLS에 대한 구매를 요청해왔다”고 설명했다. 이어 “이번 구매는 인도 태평양 전구(戰區) 내 가장 가까운 동맹국의 안보 및 방위 수요를 충족함으로써 미국의 외교 정책 및 국가 안보 목표들을 뒷받침할 것”이라며 “한국은 동아시아 및 서태평양 지역 내 주요 정치·경제적 강국이자 역내 평화와 안정을 보장하는 데 있어 미국의 핵심 파트너”라고 밝혔다. 아울러 “한국이 강력하고 준비된 자기방어 역량을 개발하고 유지하도록 지원하는 일은 미국의 국가안보에도 필수적”이라고 덧붙였다. 워싱턴=정재영 특파원 sisleyj@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]"
2019/07/31,세계일보,"정치,지역",권영진 대구시장 “지방분권·균형발전에 힘 모을 것”,http://www.segye.com/content/html/2019/07/31/20190731507150.html,"“지방의 힘이 나라의 힘이 되는 분권과 균형 발전의 새로운 대한민국을 만드는 데 앞장서겠습니다.” 지난 24일 대한민국 시도지사협의회를 이끌 수장으로 선출된 권영진 대구시장은 31일 세계일보와의 인터뷰에서 “시·도 간 긴밀한 협력관계를 구축하고 국회·중앙정부와도 소통·협력하는 일에 매진하겠다”며 이같이 포부를 밝혔다. 시도지사협의회는 시·도 간 교류와 협력을 증진하고 지방자치단체의 공동현안을 해결하기 위해 1999년 창립했다. 대구시장이 회장을 맡는 것은 권 시장이 처음이다. 권 시장은 야당 단체장이라는 여건 속에서 여야를 아우르는 친화력과 리더십으로 신임 회장에 선출됐다는 평가를 받고 있다. 권 시장은 “영광스러우면서도 막중한 책임감을 느낀다”며 “여야가 첨예하게 대립하고 있는 상황에서 경쟁과 갈등을 뛰어넘어 소수인 야당 단체장에게 기회를 준 것은 ‘여야협치 모델’을 잘 살려 나가자는 기대가 반영된 것으로 생각한다”고 말했다. 그는 1년 동안 시·도 간 협력관계를 구축하고 협의회 운영을 총괄한다. 문재인 대통령은 지난 25일 권 시장에게 ‘축하난’을 보내기도 했다. 권 시장은 1년간의 임기 동안 장기미집행 도시공원 일몰에 대한 대국회·대정부 정책건의와 ‘지방자치법’ 전면 개정(안), ‘지방이양일괄법’ 제정(안) 등 지방분권 관련 주요 법안의 연내 개정을 위해 의견을 모을 예정이다. 이밖에 국가사무의 지방이양, 자치경찰제, 재정 분권 강화에도 힘쓴다. 권영진 시장은 “성숙한 지방자치와 실질적 지방분권, 대한민국 균형 발전, 지방정부의 세계화를 이뤄낼 수 있도록 하겠다”고 말했다. 대구=김덕용 기자 kimdy@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]"
2019/07/31,동아일보,사회,수도권은 ‘물폭탄’ 남부지방은 ‘폭염특보’…극과 극 날씨,http://www.donga.com/news/article/all/20190731/96776266/1,"31일 오전 7시부터 한 시간 동안 서울에는 천둥 번개를 동반한 시간당 30㎜ 가까운 비가 내리며 호우주의보가 발령됐다. 같은 시간 인천 목덕도에서도 한 시간에 57.5㎜의 비가 쏟아져 호우경보가 내려졌다. 오전 10시경까지 강하게 오던 비는 차차 약해져 이날 오후 내내 내리다 그치기를 반복했다. 이날 오후 3시 기준 서울 중랑구 77.5㎜, 목덕도 125㎜, 경기 가평 외서면 89.5㎜ 등의 비가 수도권에 내렸다. 기상청은 1일 중부지방에 20~70㎜의 비가 더 내릴 것으로 예보했다. 서울을 비롯한 수도권과 강원 영서, 충남 북부에 31일 내린 기습 폭우의 원인은 중부지방에 걸친 북태평양 고기압의 가장자리를 타고 서쪽에서 몰려온 수증기였다. 습기를 잔뜩 머금은 따뜻한 대기 아래로 밤사이 지표면이 식어 차가워진 공기가 머무르며 상하 공기층이 불안정해진 결과 새벽부터 비가 쏟아졌다. 이 같은 중부지방의 기습 호우는 일본 남해상에 중심이 자리한 북태평양 고기압이 충분히 팽창해 대기를 안정시키는 1일 오전까지 이어질 것으로 보인다. 반면 31일 남부지방과 강원 동해안 지역에는 폭염특보가 이어졌다. 이날 오전 최저기온이 강원 속초 청호해변 29.8도, 강릉 29.7도를 기록하는 등 초열대야(오후 6시~이튿날 오전 9시 최저기온이 30도를 넘는 현상)에 근접했다. 2013년 8월 8일 강릉의 하루 최저기온이 30.9도를 기록한 이래 우리나라에서는 초열대야가 발생한 적은 없었다. 폭염 관련 각종 기록을 세운 지난해에도 강릉 최저기온이 29.7도(7월 21일)를 기록하는 데 그쳤다.window.googletag = window.googletag || {cmd: []};googletag.cmd.push(function() {googletag.defineSlot('/1249652/Donga_OSV_Desktop_1x1', [1, 1], 'div-gpt-ad-1595277065244-0').addService(googletag.pubads());googletag.pubads().enableSingleRequest();googletag.pubads().collapseEmptyDivs();googletag.enableServices();});googletag.cmd.push(function() { googletag.display('div-gpt-ad-1595277065244-0'); }); 그러나 남부와 강원 동해안을 중심으로 폭염과 열대야가 계속 이어질 전망이어서 6년 만에 초열대야가 나타날 가능성이 크다. 강원 동해안 기온이 유독 높은 건 수도권에 비를 뿌린 뒤 건조해진 서풍이 태백산맥을 넘어가면서 기온이 올라가는 데다 습기 많은 바닷가 특성상 그 온다가 떨어지지 않아서다. 기상청 관계자는 “당분간 동해안과 경상 내륙의 낮 최고기온이 35도 이상, 그 밖의 지역도 33도 이상으로 올라 무덥고 열대야가 일어나는 곳이 많겠다”며 건강관리에 주의를 기울여줄 것을 당부했다. 강은지기자 kej09@donga.comCopyright by dongA.com All rights reserved. $( document ).ready( function() {window.bestPopupObj = Popup( $( '#bestnews_layer' ), {vertical: 'center',/* top, bottom, center */horizontal: 'center',/* left, right, center *///effect: 'slide',/* clip slide blind *///direction: 'left', /* up, down, left, right */duration: 300,//scroll: true} ) ;});"
2019/07/31,세계일보,정치,"""베트남전 참전용사 위한 특별법 있어야"" 헌법소원 '각하'",http://www.segye.com/content/html/2019/07/31/20190731510681.html,"참전용사들 ""월남전과 6·25 참전, 동등하게 예우하라"" / 헌재 ""지금도 충분히 예우… 특별법 제정할 의무 없어"" / 월남전 때 국군에 피해 본 민간인 위한 손배소 '눈길'국회가 ‘베트남 전쟁 파병과 6·25 전쟁 참전을 동등하게 예우해야 한다’는 취지의 명문 규정을 둔 법률을 제정하지 않은 것이 입법부로서 의무 위반이라며 제기된 헌법소원 사건에서 헌법재판소가 ‘각하’ 판정을 내렸다. 최근 일부 국내 변호사들이 베트남 전쟁 중 한국군에 의해 피해를 입은 베트남 국민을 대리해 한국 정부를 상대로 손해배상 청구소송을 내기로 한 상황에서 주목된다. 참전용사들 ""월남전과 6·25 참전, 동등하게 예우하라"" 31일 법조계에 따르면 강모씨 등 월남전 참전자 4명은 지난달 헌재에 ‘입법 부작위 위헌 확인’이란 제목의 헌법소원 청구서를 제출했다. 법률 및 행정 용어로서 ‘부작위’는 국가기관이 마땅히 해야 할 일을 하지 않는 일종의 직무유기를 일컫는다. 강씨 등은 청구서에서 “국회는 ‘베트남 전쟁 파병 군인은 전시·사변 등 국가 비상사태를 방지하기 위해 참전한 것’이라는 점 및 ‘베트남 전쟁에 파병된 것은 6·25 전쟁에 참전한 것과 동일한 것’이라는 점을 명확히 하는 입법을 해야 한다”면서 “그런데도 이를 하지 않은 것은 베트남전 파병 군인들의 명예권을 침해한 행위”라고 주장했다. 헌법재판관들은 강씨 등의 청구서를 약 1개월 동안 검토한 뒤 최근 ‘각하’ 결정을 내렸다. 각하란 헌법소원 제기의 법적 요건을 갖추지 못해 위헌 여부를 더 이상 깊이 따질 것 없이 심리를 종결하는 처분을 뜻한다. 헌재 ""지금도 충분히 예우… 특별법 제정할 의무 없어"" 재판관들은 결정문에서 “강씨 등이 베트남 전쟁에 전투병으로 참전한 것은 정부의 정책적 판단 및 국회의 파병 동의에 따른 것”이라면서도 “이러한 역사적 사실과 베트남 전쟁 참전자들만을 위한 특별법을 제정할 입법 의무가 인정되는지 여부는 별개의 문제”라고 지적했다. 이어 “국회가 강씨 등이 주장하는 것과 같은 내용의 특별법을 제정해야 할 헌법상 의무는 인정되지 않는다”고 판단했다. 이미 ‘참전유공자 예우 및 단체 설립에 관한 법률’이 제정돼 베트남 전쟁 파병 군인들을 ‘참전유공자’로 등록, 예우하고 있다는 점도 각하 결정의 주요 근거가 됐다. 재판관들은 “현행법에 따라 베트남 전쟁에 참전한 사실이 있다고 국방부 장관이 인정한 사람은 6·25 전쟁 참전 군인과 마찬가지로 명예수당, 의료지원, 요양지원 등 예우를 받 을 수 있다”고 설명했다. 월남전 때 국군에 피해 본 민간인 위한 손배소 '눈길' 비록 이번 소송은 헌법적 쟁점을 둘러싼 치열한 다툼 없이 각하 결정으로 끝났으나, 베트남 전쟁을 주제로 한 또 다른 기획소송이 준비 중인 것으로 알려져 월남전 참전용사들의 이목을 끈다. ‘민주사회를 위한 변호사모임’(민변) 소속 일부 변호사가 한국군이 베트남 전쟁에 참전한 기간(1964년 7월∼1973년 3월) 중 한국군에 피해를 입은 베트남 국민을 대리해 한국 정부를 상대로 손해배상 청구소송을 낼 방침인 것으로 전해졌기 때문이다. 소송을 추진하는 측은 “한국 정부가 베트남 피해자들에게 사과와 배상을 하는 게 맞는다”며 “이는 보편적 인권의 문제”라는 입장인 것으로 알려졌다. 반면 월남전 참전용사들은 “전쟁 중에는 민간인과 군인이 뒤섞여 구분이 불가능한 상황에서 불의의 피해를 입는 민간인이 생겨나기 마련”이라며 “이제 와서 이를 따지겠다는 건 자유민주주의를 지키기 위해 이역만리 타국 땅에서 목숨을 바친 애국자들을 욕되게 하는 일”이라고 반발한다. 김태훈 기자 af103@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]"
2019/07/31,서울신문,"지역,사회","부산대, 박재호 국회의원에 감사패",http://www.seoul.co.kr/news/newsView.php?id=20190731500121,"부산대학교은 31일 오후 대학 본부 회의실에서 박재호 국회의원(더불어민주당, 부산 남구을)에게 대학 발전에 기여한 공로로 감사패를 전달했다.전호환 부산대 총장은 “박의원은 대학의 연구역량 향상을 위한 아낌없는 성원과 지원으로 부산대학이 연구중심대학으로 발전하는 데 도움을 줘 감사의 마음을 전하게 됐다”고 말했다.부산김정한 기자 jhkim@seoul.co.kr"
2019/07/31,서울신문,"국제,경제",식품·과자·약…들불처럼 번지는 ‘보이콧 재팬’,http://www.seoul.co.kr/news/newsView.php?id=20190731500122,"일본의 경제보복 조치로 국내에서 일본 제품을 거부하는 경향이 강해지면서 식품·의약품 관련 업계도 본격적인 대응에 나서고 있다. 국산 과자 등의 수요증가 전망으로 일부 식품주들은 연일 주가가 상승하는 등 ‘수혜’를 입기도 했다.31일 연합뉴스 보도에 따르면 우유업계에서는 일본산 원재료를 대체하는 바람이 불고 있다. 특히 일본이 강세를 보이던 ‘가공유 향’ 관련 재료들이 대상으로 알려졌다.남양유업 관계자는 이 매체에 “대체 불가능한 재료 외에는 일본산 재료를 쓰지 않는 것을 검토 중”이라며 “특히 향이 들어가는 제품이 그 대상”이라고 말했다.매일유업도 가공유 제품 중 일본산 향 관련 재료를 다음 달 중으로 다른 지역 생산 제품으로 교체하는 것을 검토하고 있는 것으로 전해졌다.이날 주식시장에서 크라운제과는 전 거래일보다 1.75% 오른 8740원에 거래를 마쳤다. 장중 한때 1만 750원(25.15%)까지 오르기도 했다.지주사인 크라운해태홀딩스(29.85%)와 우선주인 크라운제과우[26490K](29.70%)는 상한가로 거래를 마쳤다. 해태제과식품(4.88%)과 서울식품(1.66%)도 동반 상승했다. 또 주류업체인 보해양조(4.19%)도 강세를 보였다.최근 일본 제품 불매운동으로 일본산 맥주와 유니클로 등 일본 브랜드 의류의 매출이 급감한 가운데 불매운동 대상이 과자나 소스, 조미료 등 다른 제품으로 확산하고 있기 때문으로 보여진다.대전시약사회는 지난 25일 성명을 내고 “불법적이고 반인류적인 문제들에 대한 일본의 진정한 반성과 사과를 촉구한다”며 “대전시약사회는 일본의 경제적 보복 조치가 철회될 때까지 일본산 의약품 판매를 중단한다”고 발표했다. 시 약사회는 지역에 있는 약국에 공문을 보내 동참을 호소했다.연합뉴스 보도와 시 약사회에 따르면 일부 약사들은 약국 곳곳에 진열돼 있던 일본산 약을 치우면서 적극적으로 동참 의지를 밝히고 있다고 전했다. 또 시 약사회가 공지한 일본산 제품을 전량 반품하거나 유통업체에 일본산 의약품 주문을 취소하는 곳이 늘어나고 있는 것으로 알려졌다.정현용 기자 junghy77@seoul.co.kr"
2019/07/31,서울신문,국제,"‘스트리밍 여신’ 중국 여성, 필터 오류로 실제 얼굴 노출되자",http://www.seoul.co.kr/news/newsView.php?id=20190731500123,"인터넷 방송을 하며 ‘여신’으로 추앙받던 중국 여성이 필터가 적용되지 않는 바람에 실제 외모가 노출돼 논쟁이 벌어지고 있다.30일(현지시간) 영국 BBC 보도에 따르면 ‘차오비뤄 전하’라고 자신을 소개하며 중국 최대 온라인 라이브 스트리밍 플랫폼 ‘더우위’에서 많은 팬을 보유한 여성이 생방송을 하던 도중 실제 모습이 공개됐다.차오비뤄는 평소 외모를 바꿔주는 필터를 사용해 생방송을 해왔는데, 다른 스트리머와 함께 방송을 하던 중 기술적인 결함으로 인해 필터가 작동하지 않는 바람에 실제 외모가 드러나고 말았다.차오비뤄는 평소 ‘달콤하고 듣기 편한 목소리’의 스트리머로 유명해 초기에 팔로워가 10만을 넘었으며 중국 관영매체 환구시보에 따르면 일부 열혈 시청자로부터 ‘귀여운 여신’으로 추앙받았다고 BBC는 전했다.차오비뤄의 실제 모습이 노출된 것은 지난 25일 ‘칭쯔’라는 스트리머와 합동으로 방송을 하던 중이었다.팬들이 필터를 제거하고 실제 모습을 보여달라고 요청했으나 차오비뤄는 이를 거부하면서 “내가 10만 위안(약 1716만원)의 가치가 있는 선물을 받을 때까지 얼굴을 보여줄 수 없다. 어쨌든 나는 외모가 매력적인 진행자”라고 말했다.이에 팔로워들은 차오비뤄에게 기부금을 내기 시작했고 어떤 이는 4만 위안(약 686만원)을 보내기도 했다.그런데 어느 한 시점에 차오비뤄가 사용하고 있던 필터가 갑자기 작동을 멈췄고 팔로워들이 그의 실제 얼굴을 볼 수 있게 돼 버렸다고 BBC는 전했다.차오비뤄는 VIP 채널로 입장한 이들이 집단으로 빠져나가자 무슨 일이 벌어졌는지 깨달았다.BBC가 공개한 차오비뤄의 필터 사용 전과 후의 모습은 동일인이라고 생각하기 어려울 정도로 다르게 보인다.차오비뤄의 외모가 공개된 후 다수의 팔로워가, 특히 남성들이 팔로잉을 중단하고 가상 공간을 통한 거래를 철회했다.차오비뤄는 더우위 이용을 중단했고 이 사건을 두고 중국 누리꾼들이 논쟁을 벌이고 있는 것으로 전해졌다.차오비뤄가 생방송을 중단했지만, 그의 더우위 프로필 페이지 팔로워는 오히려 65만명으로 늘어났다고 BBC는 덧붙였다.신진호 기자 sayho@seoul.co.kr"
2019/07/31,세계일보,정치,"美, 韓에 1조원 규모 '글로벌 호크' 판매 승인…北 핵·미사일 시설 탐지·추적 기여 전망",http://www.segye.com/content/html/2019/07/31/20190731511231.html,"미국 국무부가 한국에 첨단 무인정찰기 ‘글로벌 호크’(RQ-4 Block 30 RPA·사진)의 판매와 관련해 ‘계약자 군수 지원’(CLS)을 승인했다고 전해졌다. 31일 미국의소리(VOA)에 따르면 미 국방부 산하 국방안보협력국(DSCA)은 30일(현지시간) “한국이 프로그램 운영과 조종사 훈련, 부품, 작전비행 지원, 프로그램 분석 등 군수 지원에 대한 구매를 요청해왔다”라며 이같이 밝혔다. 글로벌호크는 금액으로 치면 9억5000만달러(약 1조1200억원)인데, 다만 판매 대수 등 세부사항은 공개되지 않았다. DSCA는 성명을 내고 “글로벌 호크의 판매가 인도·태평양사령부의 작전지역 내 가장 가까운 동맹 중 하나인 한국의 합법적 안보와 방어 필요를 충족해 미국의 외교정책과 국가안보 목표를 지원할 것”이라며 “한국이 강력한 자위적 방어능력 태세를 개발하고 유지하도록 지원하는 것은 미국의 국가이익에 필수적”이라고 소개했다. 또한 “글로벌 호크의 판매는 미국과 한국의 상호 운용성을 강화하고, 동맹이 한반도에서 강력한 정보·감시·정찰(ISR)능력을 갖추도록 보장할 것”이라고 밝혔다. 고고도 무인정찰기인 ‘글로벌 호크 블록 30’은 비행 반경이 3000㎞에 달하며, 최대 42시간 비행하면서 적외선으로 적의 미사일 발사 순간을 포착하는 한편 직접 요격도 할 수 있는 무기체계로 알려졌다. 특히 지상 20㎞ 상공에서 레이더와 적외선 탐지기구 등을 통해 축구공보다 좀 더 큰 지름 30㎝ 크기의 물체까지 식별할 수 있어 북한의 핵과 미사일 시설을 탐지하고 추적해 대응하는 이른바 ‘전략적 표적 타격’(킬 체인)의 핵심 전력으로 활용하는데 적격이라는 평가를 받고 있다. 킬 체인은 북한의 핵과 미사일 기지를 선제 타격해 핵심 전력을 무력화하는 전략이다. VOA는 군사 전문가들을 인용해 “한국이 글로벌 호크를 도입하면 거의 북한 전역을 감시하면서 이동식 발사대에 장착된 미사일 종류까지 식별할 수 있다”고 밝혔다. 장혜원 온라인 뉴스 기자 hodujang@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]"
2019/07/31,중앙일보,"IT_과학,국제","2019 한중전자상거래 혁신창업로드쇼, 중국 위해시에서 개최",https://news.joins.com/article/olink/23133132,"중국 위해시정부와 주청도한국영사관이 주최하는 한중전자상거래 혁신창업로드쇼가 8월28일부터 사흘간 열린다.   이번 행사를 주관하는 한두이서그룹(韓都衣舍) 서울지사 관계자는 “로드쇼의 목적은 한중 온라인 상거래 기업들의 창업과 상호 진출을 위해 서로 이해의 장을 마련하고, 중국의 전자상거래 생태를 속속들이 알아보기 위한 것”이라고 밝혔다.     온라인 중앙일보"
2019/07/31,동아일보,경제,"D램 고정거래가격, 3년 만에 3달러선 붕괴…수급불균형 여전",http://www.donga.com/news/article/all/20190731/96776417/1,"D램 고정가격이 올 들어 7개월 연속 하락하며 2016년 6월 말 이후 처음으로 3달러 밑으로 떨어졌다. 반면 낸드플래시 고정가격은 2년 만에 상승세를 기록했다.31일 글로벌 시장조사업체인 디램익스체인지에 따르면 PC에 주로 사용되는 DDR4 8기가비트(Gb) D램 제품의 7월 말 평균 고정가격은 2.94달러로, 6월 말(3.31달러)보다 11.2% 하락했다. 최고점이던 지난해 9월(8.19달러)과 비교하면 64.1% 떨어진 수치다.최근 일본의 반도체 소재 수출 규제로 공급량이 조정될 수 있다는 기대감에 D램 현물가격은 급등했지만 기업간 거래에 쓰이는 고정가격은 하락세를 이어간 것이다. 보고서는 “D램 현물 가격이 이달 들어 평균 24% 급등했으나 재고 압박이 여전하고 수요도 부진한 상태이기 때문에 대형 고객사에 대한 고정가격은 하락세가 이어졌다”고 분석했다. window.googletag = window.googletag || {cmd: []};googletag.cmd.push(function() {googletag.defineSlot('/1249652/Donga_OSV_Desktop_1x1', [1, 1], 'div-gpt-ad-1595277065244-0').addService(googletag.pubads());googletag.pubads().enableSingleRequest();googletag.pubads().collapseEmptyDivs();googletag.enableServices();});googletag.cmd.push(function() { googletag.display('div-gpt-ad-1595277065244-0'); }); 급락을 이어간 D램과 달리 낸드플래시는 상승세로 나타나 업황 개선에 대한 기대감을 높였다. 낸드플래시의 범용 제품인 128Gb MLC(멀티플 레벨 셀) 제품은 이달 말 기준 평균 4.01달러로, 전달(3.93달러)보다 2.0% 올랐다. 낸드플래시 가격이 상승한 것은 지난 2017년 8월 이후 2년 만에 처음이다. 디램익스체인지는 도시바 생산라인 정전에 따른 공급 차질 등이 낸드 플래시 가격 상승으로 이어졌다고 평가했다. 김현수기자 kimhs@donga.comCopyright by dongA.com All rights reserved. $( document ).ready( function() {window.bestPopupObj = Popup( $( '#bestnews_layer' ), {vertical: 'center',/* top, bottom, center */horizontal: 'center',/* left, right, center *///effect: 'slide',/* clip slide blind *///direction: 'left', /* up, down, left, right */duration: 300,//scroll: true} ) ;});"
2019/07/31,동아일보,정치,"[속보] 국회 대표단, 31일 ‘日 자민당 지도부’ 면담 취소",http://www.donga.com/news/article/all/20190731/96776447/2,"31일 예정됐던 우리 국회 대표단과 일본 자민당 지도부의 면담이 취소됐다.국회 대표단은 귀국일인 다음달 1일 중 면담이 이뤄질 수 있도록 조율 중이다.국회 대표단은 당초 이날 오후 5시 자민당 니카이 도시히로 간사장 등과 면담할 예정이었다.window.googletag = window.googletag || {cmd: []};googletag.cmd.push(function() {googletag.defineSlot('/1249652/Donga_OSV_Desktop_1x1', [1, 1], 'div-gpt-ad-1595277065244-0').addService(googletag.pubads());googletag.pubads().enableSingleRequest();googletag.pubads().collapseEmptyDivs();googletag.enableServices();});googletag.cmd.push(function() { googletag.display('div-gpt-ad-1595277065244-0'); });정봉오 동아닷컴 기자 bong087@donga.comCopyright by dongA.com All rights reserved. $( document ).ready( function() {window.bestPopupObj = Popup( $( '#bestnews_layer' ), {vertical: 'center',/* top, bottom, center */horizontal: 'center',/* left, right, center *///effect: 'slide',/* clip slide blind *///direction: 'left', /* up, down, left, right */duration: 300,//scroll: true} ) ;});"
2019/07/31,내일신문,사회,"여름방학, 자녀의 허리 건강을 점검해보세요",http://www.naeil.com/news_view/?id_art=321265,"장시간 책상에 앉아 공부하기, 스마트폰 사용, 다리 꼬기 등은 허리 건강에 나쁜 영향을 미치는 요소들이다. 요즘 청소년은 오랜 시간 같은 자세로 공부하거나 스마트폰을 사용하고, 운동하는 시간은 적다. 허리를 바로 세우고 앉기보다 비스듬히 앉거나 다리를 꼬는 자세가 일상적이다. 이런 습관들이 몸에 배면서 허리가 서서히 옆으로 굽는 척추측만증(척추 옆굽음증)이 발생하는 경우도 있다. 특히 청소년기는 특발성 척추측만증의 발생가능성이 높은 시기로 자녀의 허리 건강에 관심을 가져야한다.도수운동재활은 치료사의 도움을 받으며 환자 스스로 몸을 움직여 치료하는 방식이다.척추측만증, 조기발견이 중요	척추측만증은 병명 그대로 척추가 옆으로 굽거나 한쪽으로 휘는 증상이다. 평소 옷을 입고 생활하기 때문에 부모가 육안으로 확인하기 어렵지만 옷을 벗고 살펴보면 C자형이나 S자형으로 변형된 것을 확인할 수 있다. 엑스레이검사를 받아보면 보다 정확하게 알 수 있는데 휘어진 각도가 10도 이상이면 척추측만증으로 진단한다. 신경외과 정형외과 진료를 하고 있는 노원역의 노원척의원 정상기 대표원장은 “청소년기에 나타나는 특발성 척추측만증은 특별한 원인이 없는 것으로 판단하지만 나쁜 자세가 영향을 미치는 것으로 짐작된다”고 전했다.	휘어진 각도가 크지 않고, 증상이나 불편함을 느끼지 못하면 적극적인 치료보다는 운동과 바른 자세 습관을 유지하며 추적 관찰을 한다. 정 원장은 “측만 각도가 심하다면 적극적인 치료가 필요하다”고 강조했다. 청소년기는 키가 자라면서 측만증이 더 심해지기도 한다. 반면 성장이 멈춘 경우 측만증이 심해지지 않는다. 따라서 조기 발견이 중요하다. 자녀를 유심히 살펴보고 몇 가지 점검을 해볼 필요가 있다. 척추측만증이 있다면 양쪽 어깨선의 높이가 다르거나 양쪽 골반의 높이가 달라 치마를 입을 경우 한쪽으로 돌아가는 현상이 나타난다. 척추불균형이 골반 높이에까지 영향을 미치기 때문이다. 신발 밑창이 서로 다르게 닳거나 걷거나 뛰는 모습이 어색하기도 하다. 더불어 등을 구부렸을 때 한쪽 등이 튀어나와 보인다면 척추측만증을 의심해봐야 한다.노원척의원 정상기 대표원장	 자세교정과 근육강화운동 권장	척추측만증은 크게 추적관찰, 수술, 보조기착용 등의 치료를 시도한다. 보조기착용은 척추의 측만 속도를 늦춰주는 효과가 있으나 장시간 착용해야 한다는 단점이 있다. 수술은 측만증이 심한 경우 고려하지만 몸과 마음에 큰 부담을 주기 때문에 최대한 신중히 판단해야 한다. 일반적으로는 추적관찰을 하며 재활운동을 권장한다. 도수운동재활은 치료사의 도움을 받으며 환자 스스로 몸을 움직여 치료하는 방식이다. 자세를 교정하고, 측만으로 변형된 근육을 바로 잡으며 근육을 강화하는 운동을 병행한다. 관리를 받으며 체계적으로 운동하다보면 바른 성장에도 도움이 된다. 	척추측만증은 예방이 최선이다. 운동과 바른 자세로 생활하는 습관을 기르면 예방이 가능하다. 혹시 척추측만증의 증상이 나타났더라도 조기발견과 조기치료를 통해 증상을 개선할 수 있다. 시간적으로 여유로운 방학을 이용해 자녀의 허리 건강을 점검해보고, 의심증상이 있다면 병원을 방문해 진단을 받아봐야 한다."
